date,2800,2828
2015-11-12,22.244,99.277
2015-11-13,21.715,97.22
2015-11-16,21.331,95.444
2015-11-17,21.619,96.285
2015-11-18,21.523,96.098
2015-11-19,21.812,97.22
2015-11-20,22.052,98.435
2015-11-23,22.004,97.781
2015-11-24,21.908,96.94
2015-11-25,21.86,96.753
2015-11-26,21.86,96.659
2015-11-27,21.427,94.229
2015-11-30,21.331,93.574
2015-12-01,21.715,94.977
2015-12-02,21.812,95.724
2015-12-03,21.715,95.257
2015-12-04,21.571,94.042
2015-12-07,21.619,93.668
2015-12-08,21.235,92.219
2015-12-09,21.139,91.378
2015-12-10,21.043,90.288
2015-12-11,20.851,88.962
2015-12-14,20.707,88.962
2015-12-15,20.659,89.293
2015-12-16,21.091,91.235
2015-12-17,21.235,92.372
2015-12-18,21.139,92.088
2015-12-21,21.139,93.272
2015-12-22,21.139,92.941
2015-12-23,21.331,94.22
2015-12-24,21.427,95.215
2015-12-28,21.235,93.32
2015-12-29,21.331,93.32
2015-12-30,21.283,92.325
2015-12-31,21.235,92.088
2016-01-04,20.61,89.056
2016-01-05,20.562,88.156
2016-01-06,20.322,87.304
2016-01-07,19.746,83.751
2016-01-08,19.89,84.604
2016-01-11,19.313,81.24
2016-01-12,19.121,80.53
2016-01-13,19.409,81.193
2016-01-14,19.265,80.861
2016-01-15,18.929,78.777
2016-01-18,18.698,77.735
2016-01-19,19.064,80.009
2016-01-20,18.314,76.598
2016-01-21,18.026,74.94
2016-01-22,18.564,77.451
2016-01-25,18.775,78.067
2016-01-26,18.276,75.461
2016-01-27,18.468,75.935
2016-01-28,18.641,76.74
2016-01-29,19.064,78.635
2016-02-01,18.967,77.735
2016-02-02,18.852,76.977
2016-02-03,18.449,75.224
2016-02-04,18.622,76.172
2016-02-05,18.718,76.882
2016-02-11,17.968,73.187
2016-02-12,17.795,71.766
2016-02-15,18.372,75.224
2016-02-16,18.545,76.645
2016-02-17,18.352,75.651
2016-02-18,18.794,77.972
2016-02-19,18.679,77.356
2016-02-22,18.891,78.54
2016-02-23,18.852,78.019
2016-02-24,18.602,76.882
2016-02-25,18.333,75.177
2016-02-26,18.814,76.882
2016-02-29,18.545,75.651
